username,points,is_winner
jonasgallasch,6,FALSE
manu_chessexcelsior,1.5,FALSE
windwhistler11,7,FALSE
slow_jamz,1,FALSE
k2jw,3.5,FALSE
opqrc,5,FALSE
cryptoguru02,5,FALSE
starkynz,0,FALSE
omranalhosani21,3,FALSE
fleminga,1,FALSE
xavier_mompel,2,FALSE
attilaturzo,5.5,FALSE
gmkrikor,7,FALSE
jrenatomaranhao,0,FALSE
sunny_star,3,FALSE
twitchtrinicupid,0,FALSE
kacparov,7.5,FALSE
houseofdurin,2,FALSE
bigal,4,FALSE
galileo22,3.5,FALSE
dennisodessa,1,FALSE
zurzan,2,FALSE
alexanderl,9,FALSE
mikesailer,5,FALSE
benkoni_kid,2.5,FALSE
nmchesstoimpress,4,FALSE
alexpapasimakopoulos,7.5,FALSE
erikronka,2,FALSE
gameking51,3,FALSE
semetey,6,FALSE
zq1,6,FALSE
guillembaches,5.5,FALSE
giorno,2.5,FALSE
marvinguevara,2,FALSE
knvb,7,FALSE
zozik,4,FALSE
sheayt,0,FALSE
twofoxniel,5.5,FALSE
malev212,3,FALSE
koncheto,5.5,FALSE
siciliannaga,7,FALSE
joppie2,6.5,FALSE
erugee,0,FALSE
actuary44,4,FALSE
oogee,1,FALSE
slayyy_200,0,FALSE
aungtz,0,FALSE
jasrom,7,FALSE
rz0,7.5,FALSE
stratacticos,3,FALSE
londonkid,3.5,FALSE
schmakattack,2,FALSE
brendan174,0,FALSE
microbear,0,FALSE
vlajkovics,6.5,FALSE
korbul,7,FALSE
georgiossouleidis,6.5,FALSE
nihalsarin,7.5,FALSE
horokoskii,0,FALSE
ksho99,3,FALSE
kielinkei,5,FALSE
grigorgrigorov,0,FALSE
yarosavich,6,FALSE
aryantari,5,FALSE
djano,4.5,FALSE
chessablanca,0.5,FALSE
dvahrasta,6.5,FALSE
legendinunknown,5.5,FALSE
giorgianbarbosa,1.5,FALSE
penguingm1,6,FALSE
kostya_nikologorskiy,6,FALSE
veleamater,4,FALSE
ajkom197,1.5,FALSE
ilushka,3.5,FALSE
wild3000,5,FALSE
maurovargas01,1,FALSE
ducke13,5.5,FALSE
jaskol95,5,FALSE
pattycastillo,1,FALSE
itk04,5.5,FALSE
etoilegeniale,6,FALSE
pawneatingzombie,4,FALSE
duhless,7.5,FALSE
luismiguelov,3,FALSE
stepanosinovsky,3.5,FALSE
agibileg,6,FALSE
cruel_yaro,7,FALSE
jcibarra,8,FALSE
initiatingasc,4.5,FALSE
gergo85,2,FALSE
ali_rastbod,4,FALSE
joshukid,7,FALSE
tomesao,1.5,FALSE
salomez,5,FALSE
moro182,0,FALSE
chessfannm,4.5,FALSE
kjzsdu,6.5,FALSE
nowinchess,3.5,FALSE
lluiss,3.5,FALSE
rockstar0902,3,FALSE
xdps,7.5,FALSE
imdarealist,0,FALSE
chessskool,5,FALSE
akretchetov,0,FALSE
fairchess_on_youtube,7.5,FALSE
lapitob,4,FALSE
peixe64,5,FALSE
hikaru,9.5,FALSE
zsoltkorpics,4.5,FALSE
kale36,3.5,FALSE
jawharbf,0,FALSE
fghsmn,7.5,FALSE
the_chess_child,8,FALSE
kritipatel,1,FALSE
silverswords13,0,FALSE
orest_vovk,2,FALSE
semchik90,0,FALSE
good_knight_kiss,0,FALSE
evgeny81,7,FALSE
jup1978,2,FALSE
wonderfultime,8.5,FALSE
anton_demchenko,8,FALSE
fh2411,3,FALSE
tonychess32,0,FALSE
irina_mikhaylova,4,FALSE
ajeale2,1,FALSE
rynos0411,3,FALSE
mishanick,8.5,FALSE
bennyficial,1,FALSE
elbek_jumanov,2,FALSE
robram,1,FALSE
mikhail_golubev,5.5,FALSE
byniolus,7.5,FALSE
martial2008,6,FALSE
eddiemarsalla,5.5,FALSE
chito89,0,FALSE
kasun_bole,4,FALSE
chakruchess,4,FALSE
thekingdoctor,0,FALSE
attack2mateu,6,FALSE
norwaytoadog,3,FALSE
hrvojezagreb,3,FALSE
fmolexandrprohorov,0,FALSE
mjelcic,4,FALSE
iball95,1,FALSE
felix-rose,4,FALSE
vovachesss,6.5,FALSE
igorkovalenko,7,FALSE
tteshan,5.5,FALSE
aureliano-buendia,2,FALSE
journey_to_grandmaster_yt,5,FALSE
lionelmessifcb,0,FALSE
wpwpwp-2015,5,FALSE
olga_girya,6.5,FALSE
unstoppable_legend,5,FALSE
ghandeevam2003,8,FALSE
amiralfio,1,FALSE
msb2,3.5,FALSE
fandorine,2,FALSE
grandcoach,3,FALSE
perecke,5,FALSE
cayse,8,FALSE
aranibos,1.5,FALSE
yonaltimur,3.5,FALSE
harry_rakkel,6.5,FALSE
durarbayli,8,FALSE
platy3,9,FALSE
prxcess_brownie,5,FALSE
mortngabriel,5,FALSE
hovik_hayrapetyan,7,FALSE
ril1997,2,FALSE
smirnov_pavel,1,FALSE
riconaipe,0,FALSE
ramonmanon0g,6,FALSE
vladgoncharov,5,FALSE
sammed_shete,0,FALSE
bocah_sakit,6,FALSE
wadsy27,1.5,FALSE
daro94,6.5,FALSE
peshkach,7,FALSE
sargissyansargis,5.5,FALSE
aleksandar-topalov,5,FALSE
robertojbm,5.5,FALSE
viktorskliarov,7,FALSE
gabrielian_artur,0,FALSE
x-3738459472,2,FALSE
miguelito,7,FALSE
dawidczerw,6.5,FALSE
blitzwizard04,5,FALSE
thedjoker98,3,FALSE
dino_ballecer,5,FALSE
gm_rashid,4,FALSE
iamschrodingerscat,1.5,FALSE
athanasios2,4.5,FALSE
caroexpert,6,FALSE
rachidhuilda,1,FALSE
luisfsiles,4.5,FALSE
anakuchava,4.5,FALSE
larsmandreassen,0,FALSE
calingheorghiu,6,FALSE
cthulhuuu,4.5,FALSE
queen_iryna,5.5,FALSE
maxfan2008,6,FALSE
rookoco,3,FALSE
meisterjabo,1,FALSE
nikolakis2014,7.5,FALSE
lennis93,4.5,FALSE
shuvalov,5.5,FALSE
billiekimbah,2,FALSE
zhigalko_sergei,9,FALSE
vidavi,6,FALSE
jospem,9,FALSE
grischuk,6.5,FALSE
sethu0025,4.5,FALSE
spotbet,3,FALSE
shirovin,3.5,FALSE
belligham2023,5,FALSE
sawatdeekhrap,5,FALSE
ivan11martic,6,FALSE
bascheyaro,5.5,FALSE
b_6,6,FALSE
gau248,5,FALSE
chernov_mikhail,3,FALSE
fmvolodymyrsakun,5.5,FALSE
d4ismine,4,FALSE
howitzer14,3,FALSE
snowlord,9,FALSE
oleksandr_bortnyk,6.5,FALSE
tigrvshlyape,8,FALSE
maxleto,4.5,FALSE
nitzan_steinberg,9.5,FALSE
antipov_mikhail_al,2.5,FALSE
sergiochess83,3.5,FALSE
lavr92,7,FALSE
apocalyps999,5.5,FALSE
man-chuk,5.5,FALSE
crushingkings,4,FALSE
annawel,5,FALSE
ninguno46,5.5,FALSE
powermove,1,FALSE
saihanthiha,4,FALSE
noki102,4.5,FALSE
pakarma,3,FALSE
matthewg-p4p,7,FALSE
barbus89,4.5,FALSE
maximnovik,5,FALSE
mary-sanna,3.5,FALSE
assellesbekova,6,FALSE
ritanovikova,2.5,FALSE
tenismaster,8.5,FALSE
victoryches1407,0,FALSE
amintabatabaei,8.5,FALSE
drvelja,8.5,FALSE
eloist,4.5,FALSE
witik,5,FALSE
kotofeyca,4.5,FALSE
imdvb6307,4,FALSE
dreamer_01,4,FALSE
aakankshachess,4,FALSE
kvaidan,1,FALSE
baki83,7.5,FALSE
shushik,5.5,FALSE
aradhya2000,6.5,FALSE
2ktngo,6,FALSE
parhamov,8.5,FALSE
eagle_2019,4,FALSE
leonid_starozhilov,4.5,FALSE
valparaiso37,4,FALSE
vanina1989,7,FALSE
tactictic,6,FALSE
makswolf200817,7,FALSE
tunahan_makaraci,5,FALSE
cristiano78,3,FALSE
gothamchess,6.5,FALSE
denlaz,8.5,FALSE
brm72,0.5,FALSE
sam_chessmood,8,FALSE
kreonx,1,FALSE
rosh1610,4,FALSE
azeryahu,8,FALSE
mmkzh22,2,FALSE
vladimirpotkin,6.5,FALSE
riankapriaga,4.5,FALSE
djager97,6,FALSE
dave_chessmate,0,FALSE
temiksmozg,5.5,FALSE
mykola-bortnyk,2,FALSE
marcin,0,FALSE
kildepiotr,6,FALSE
sergoy,8.5,FALSE
slovak_fighter2000,1,FALSE
triumphmate,1,FALSE
jeetjain,5,FALSE
bazar-wokzal,6.5,FALSE
chessdjw,7.5,FALSE
vaishali2001,3,FALSE
taktikmonster,6.5,FALSE
lilleper1,2,FALSE
khromkin,1,FALSE
gkaru,0,FALSE
sujanalohani,1,FALSE
nikolagry,4.5,FALSE
nagobe,2,FALSE
dedic8,4,FALSE
frederiksvane,1,FALSE
nikita_klepikov,6.5,FALSE
siemba,3,FALSE
flyd,3,FALSE
badlyplayed,2,FALSE
mrtattaglia,2,FALSE
ginzburg_yakov,7,FALSE
macron20htf1,0,FALSE
korchmar_vasiliy,7,FALSE
ural58,5.5,FALSE
olksuna,5.5,FALSE
josmito10,0,FALSE
santosalberto1987,5,FALSE
fightingdragon84,5.5,FALSE
isajevsky_anton,2,FALSE
gogogogogogogogo5,0,FALSE
hajiyevkanan,4,FALSE
bocharovd,7,FALSE
tarno17,2,FALSE
sashakuzhilniy,6,FALSE
bubeliang,5.5,FALSE
firouzja2003,3,FALSE
schattman,5,FALSE
noblerone,5,FALSE
juandiv_chessmood,0,FALSE
komogro,0,FALSE
dtchess,7,FALSE
pavelchernomordik,4.5,FALSE
vincentkeymer,8.5,FALSE
kikoveiga,4,FALSE
gp9isback23,1,FALSE
azikom,6,FALSE
mops_2004,2,FALSE
ritual2003,7.5,FALSE
staudenhocker43,1,FALSE
safikiet,1.5,FALSE
frequentblunders,1.5,FALSE
chessfighter_2011,7.5,FALSE
matols,5,FALSE
artemdyachuk,0,FALSE
sargismv,7.5,FALSE
mitrabhaa,4,FALSE
cristianserban1,6,FALSE
vesper2018,6.5,FALSE
azerichess,9.5,TRUE
mike24147,3.5,FALSE
sorch29,4,FALSE
akibarubi,6,FALSE
sadykov_ramil,0,FALSE
kingofthenil,7,FALSE
rionelg,3,FALSE
balla_tamas,4,FALSE
dixit_nikhil,6,FALSE
ajedrezhoy,4,FALSE
barbix1,5,FALSE
kononenkod,1.5,FALSE
savagelittlemole,5.5,FALSE
nrvisakh,7,FALSE
srisshhhtea,5.5,FALSE
kogotbobra17,5.5,FALSE
kingnb,7,FALSE
manmanlai1,6,FALSE
robertseo1971,0,FALSE
airquake,4,FALSE
nocnypako,5.5,FALSE
reality-stone,1,FALSE
ketrabluwos,6,FALSE
pirulillo,0,FALSE
chessmachine14,2,FALSE
ketster,5,FALSE
mathiaswomacka,5.5,FALSE
virgo15,2,FALSE
hippotaner,5,FALSE
mikozovna,7,FALSE
oleg_papayan,5,FALSE
sofaceindisguise,4.5,FALSE
glavkonvvs,4,FALSE
goltsevdmitry2000,0,FALSE
ljuks68,5,FALSE
emperor87,2,FALSE
seorobert1971,1,FALSE
thecastlehunter,5.5,FALSE
surrenderpls,6.5,FALSE
goofypenguin96,4,FALSE
eragon02,2,FALSE
obliviate12,1.5,FALSE
sharapovevgeny,5.5,FALSE
shivacalypso,0,FALSE
deibittowers,3,FALSE
supergiuly,1,FALSE
mokshad1603,7,FALSE
lion-al-messi,6.5,FALSE
fredddiecroderg,4.5,FALSE
casper,3.5,FALSE
maluco_do_natal_00,3,FALSE
betoncarlsen,3.5,FALSE
meri-arabidze,7,FALSE
player_2006_m,7,FALSE
chesslh93,4,FALSE
crescentmoon2411,6.5,FALSE
marvelavengers4,3,FALSE
hotella,0,FALSE
jakubpulpan,0,FALSE
sirmittensofmittensville,6.5,FALSE
haykoooo0o,2,FALSE
road2gm3000,4,FALSE
mohssenbinaddi,2,FALSE
rud_makarian,8,FALSE
messikingdom,3,FALSE
ajedrezinteligente,1,FALSE
artem_0degov,4.5,FALSE
iskusnyh,6,FALSE
renehp,1.5,FALSE
wiktoriapol,3.5,FALSE
hsd2016,2.5,FALSE
wilver92,1,FALSE
mshuaau0,1,FALSE
chuchofrio1,6,FALSE
turayev_shahruh17,0,FALSE
vladimirkramnik,6.5,FALSE
sergey85rodchenkov,5,FALSE
yoredea,1.5,FALSE
dropstonedp,2,FALSE
colerranmorad,4,FALSE
beanscreen,6.5,FALSE
aleksanderhnydiuk,1.5,FALSE
szefru,4,FALSE
annacramling,4,FALSE
kostya0705,3.5,FALSE
gold_ocean,1,FALSE
shivananda1964,6,FALSE
danieltitichoca,2.5,FALSE
defiantchair,5.5,FALSE
chessbard1972,5.5,FALSE
anon6121824,2,FALSE
fischerkasparow,2.5,FALSE
grossboss19,4.5,FALSE
csb7,6.5,FALSE
mdchess1734,4,FALSE
vedantgoswami,3.5,FALSE
raugintabulba,7,FALSE
verdest,7,FALSE
jiihart,2.5,FALSE
polandhussars,4,FALSE
the_machine04,4.5,FALSE
zadar321,6,FALSE
mvm2008,0,FALSE
m_ezat,4,FALSE
badi50,0,FALSE
gausal,3,FALSE
esrosenberg,2,FALSE
viktoriyatarasova,5.5,FALSE
koutsin,5.5,FALSE
mccarthystone,4,FALSE
mim06,0.5,FALSE
tokchess,3.5,FALSE
loiacono_antonio,1,FALSE
saqochess_twitch,6,FALSE
mikhail_bryakin,4.5,FALSE
mestrefeitosa19,0,FALSE
dosto07,4.5,FALSE
rikchessmx,2,FALSE
foggymorning,2,FALSE
joliyroger,6,FALSE
sofia_blokhin,6,FALSE
ural_bogatyr,6.5,FALSE
fariza2018,5,FALSE
topin8,2,FALSE
infinitegiantkiller,3.5,FALSE
let_it_be_1,6.5,FALSE
leninguerra,2,FALSE
chessdreamer2020,2,FALSE
gm_batchuluun,1.5,FALSE
hamedwafa4,4.5,FALSE
ankudinova_yelena,3,FALSE
vse_po_kaify,2,FALSE
antonovanadezhda,0,FALSE
gakashchess,3,FALSE
mapleaff,1,FALSE
drmamaliga,1.5,FALSE
shimastream,8,FALSE
darzay,3,FALSE
professorchess101,2,FALSE
mr_gustavo,4,FALSE
donkydonkydonkey,3,FALSE
lady_nika,4.5,FALSE
suduvasachmatai,3,FALSE
ajedrez_con_german,6.5,FALSE
romkachess,1.5,FALSE
sokoloco,8,FALSE
lefonghua,6,FALSE
supereagles1201,5,FALSE
koroldimitriy75,3.5,FALSE
conformalfunction,1.5,FALSE
ri4mi,2,FALSE
savitha1030,0,FALSE
njal28,7.5,FALSE
the_filthy,2,FALSE
miguelho67,7,FALSE
langesnasenhaar,4,FALSE
chessmissile07,6.5,FALSE
emeli_chess,5.5,FALSE
bescmelasti,2.5,FALSE
lamomiajunior,8,FALSE
viktorgen2021,2,FALSE
nemegejas,3,FALSE
eduard_limonov,4,FALSE
rebecajimnz,2,FALSE
valemava,2,FALSE
inagrev,6,FALSE
vladimir_zakhartsov,8,FALSE
hakanazeri2,4,FALSE
russian_berezka,4.5,FALSE
thechesslion64,4.5,FALSE
bilan_danila,4.5,FALSE
real_taiatai,0,FALSE
queladri,0,FALSE
dubiousm0ves532,4,FALSE
doomfist26,5.5,FALSE
wqws,6.5,FALSE
gabriel-ledezma,0,FALSE
ejam94,0,FALSE
johnwhite1952,0,FALSE
betta2004,4,FALSE
randomnoob04,8,FALSE
mr_lion22,5.5,FALSE
pingah9,3,FALSE
black_biker,5,FALSE
mysterio47,7,FALSE
yurasova_daria,5.5,FALSE
hatilay,3.5,FALSE
just_lucky_1,2.5,FALSE
dadice10,3.5,FALSE
mlyagl,5,FALSE
petrovic_aleksa,5,FALSE
ticoluis,0,FALSE
vahe_danielyan,5,FALSE
sychev_on_youtube,7.5,FALSE
coachpoker,7.5,FALSE
liwadas82,4,FALSE
magmachess02,4,FALSE
prizant_academy,6,FALSE
chesstar,2.5,FALSE
langua_chess,6,FALSE
laiciffoneslracsungam,0,FALSE
valera_b5,5.5,FALSE
papipapita,4.5,FALSE
rutricks,7,FALSE
robertdowneyjr0111,4.5,FALSE
leroideschampions,6.5,FALSE
ineverlikedyou,1,FALSE
adapodadei,6.5,FALSE
yosha_iglesias,4.5,FALSE
whitemirrorninja,0,FALSE
sandwichosaumon,3.5,FALSE
manoj_mishra123,5,FALSE
foxontherun97,0,FALSE
brainnet,0,FALSE
merinasian,5,FALSE
unbreakablepawn35,3.5,FALSE
tangerineandlemon25,2.5,FALSE
i_am_javi,6,FALSE
auroranight95,5.5,FALSE
ddobravcan,4,FALSE
edamatta,1,FALSE
alex_sahakyan2006,6.5,FALSE
mklose11,5.5,FALSE
zohid6,7,FALSE
serious_salmon,5,FALSE
orujov2008,0,FALSE
caropawn10,3,FALSE
seinw1,5,FALSE
erebuni91,7.5,FALSE
roberz12,2,FALSE
electrosaw,3,FALSE
carokannlover213,5,FALSE
jeroma71,7.5,FALSE
littlepinkyboy,5,FALSE
drdaro,1.5,FALSE
thecourseoisildur,5.5,FALSE
opqrc,4.5,FALSE
cryptoguru02,1.5,FALSE
zsizsi99,4,FALSE
anujshrivatri21,2.5,FALSE
chawitap,2,FALSE
ihatenajdorf,6.5,FALSE
funnyduck66,2,FALSE
dhaydon19,3.5,FALSE
guriempire,6.5,FALSE
gxbg2000,2.5,FALSE
gmkrikor,7,FALSE
jrenatomaranhao,0,FALSE
rgoltsman,5,FALSE
danielnaroditsky,7.5,FALSE
themagician,4,FALSE
storeysniper,1,FALSE
richardbitoon,7.5,FALSE
shaya01,0,FALSE
bigal,7,FALSE
tandercat,3,FALSE
mikesailer,2.5,FALSE
kerrystead,2,FALSE
alexpapasimakopoulos,6.5,FALSE
italianmachine,0,FALSE
erikronka,2,FALSE
playablecharacter,4,FALSE
gameking51,2,FALSE
magnuscarlsen,8,FALSE
gamboajp,0,FALSE
babbelbox,2,FALSE
semetey,6,FALSE
nutflush,3.5,FALSE
zq1,2,FALSE
giorno,3,FALSE
hellokostya,6,FALSE
knvb,5,FALSE
jahonas,6,FALSE
koncheto,2,FALSE
ejalmedina,3,FALSE
donjuan_34,5,FALSE
yaacovn,0,FALSE
blitzstream,2.5,FALSE
farzadbfd,4,FALSE
londonkid,6,FALSE
ecztery,3,FALSE
svilson23,1,FALSE
imrosen,7,FALSE
roedor,3,FALSE
dretch,7.5,FALSE
schmakattack,5,FALSE
akanga001,0,FALSE
calin_dragomirescu,4.5,FALSE
biostatistician,3.5,FALSE
2346pl,0,FALSE
horokoskii,3.5,FALSE
ksho99,3.5,FALSE
grigorgrigorov,6,FALSE
aryantari,8,FALSE
djano,6,FALSE
koziororo,2.5,FALSE
adwilhans,3,FALSE
dvahrasta,5.5,FALSE
legendinunknown,6.5,FALSE
giorgianbarbosa,5,FALSE
penguingm1,6.5,FALSE
kostya_nikologorskiy,6,FALSE
veleamater,3.5,FALSE
ilushka,1,FALSE
maurovargas01,2,FALSE
ducke13,6,FALSE
pattycastillo,2,FALSE
dereito,0,FALSE
enriquebutti,5,FALSE
ingoscarardila,4,FALSE
jcibarra,8,FALSE
eliwood44,0,FALSE
jefferyx,5.5,FALSE
josephryan,3,FALSE
joshukid,0,FALSE
tufferguy,4,FALSE
avitalbor,2,FALSE
sacbutt,2.5,FALSE
lluiss,3.5,FALSE
ploddingpawn,6,FALSE
lupta_robin,3,FALSE
xdps,7,FALSE
combativewombat,4,FALSE
imdarealist,0,FALSE
seramoral,5.5,FALSE
martinbitel,2,FALSE
christopheryoo,8.5,FALSE
timgrutter03,7,FALSE
chessskool,5.5,FALSE
fairchess_on_youtube,9,FALSE
djogrodek1,2,FALSE
lapitob,4,FALSE
aygehovit1992,6,FALSE
kereswasbest,4.5,FALSE
nick12772,4.5,FALSE
detimmerman,7,FALSE
hikaru,9.5,FALSE
chessforthesun,5,FALSE
kale36,0,FALSE
resignify,1,FALSE
laico,1,FALSE
nicolochessit,0,FALSE
flubs,3.5,FALSE
albayo,6,FALSE
orest_vovk,2,FALSE
semchik90,0,FALSE
jup1978,3.5,FALSE
anton_demchenko,7.5,FALSE
andrii_prydun,4.5,FALSE
dzidzik2203,0,FALSE
mishanick,9.5,TRUE
toddbryant,4,FALSE
mikhail_golubev,5,FALSE
byniolus,7.5,FALSE
pitomina,3.5,FALSE
oskariot,7.5,FALSE
chito89,4,FALSE
bjarkesahl,0,FALSE
thekingdoctor,1.5,FALSE
loruf,2,FALSE
norwaytoadog,6,FALSE
fmolexandrprohorov,2,FALSE
mjelcic,1.5,FALSE
iball95,7,FALSE
sattarov_bobur,7.5,FALSE
tdf98pantani,5,FALSE
benny_aizenberg,8,FALSE
rychessmaster1,6.5,FALSE
pawngobblerx2000,1,FALSE
wpwpwp-2015,5.5,FALSE
karttunen,7,FALSE
sebastianmarinp,2,FALSE
sonofholygod,0,FALSE
pnepaul,2,FALSE
msb2,3,FALSE
fandorine,6,FALSE
miterryble,8.5,FALSE
dr_crypt,5.5,FALSE
valeriygrinev,5,FALSE
midedu,1,FALSE
perecke,6,FALSE
cayse,3,FALSE
nohethto,1.5,FALSE
platy3,8.5,FALSE
captaincasanova,4,FALSE
krzyzan94,6.5,FALSE
defend1r,3,FALSE
plotnikovpavel,0.5,FALSE
ramonmanon0g,0,FALSE
saikrishnareturns,1,FALSE
wadsy27,2,FALSE
elcoachrene,3,FALSE
miguelito,6,FALSE
hurricane_morphy,2,FALSE
gianmarcovar,7,FALSE
thedjoker98,4.5,FALSE
iamschrodingerscat,2.5,FALSE
luisfsiles,1,FALSE
cthulhuuu,5.5,FALSE
vugarrasulov,5.5,FALSE
meisterjabo,5.5,FALSE
billiekimbah,3.5,FALSE
zhigalko_sergei,8,FALSE
chessdemon2019,0,FALSE
ready4abattle,3.5,FALSE
vidavi,1,FALSE
jospem,9,FALSE
der_honigdachs,6,FALSE
caisachess,3,FALSE
gm_dmitrij,9,FALSE
lastreetcmamaison,3,FALSE
igorbjelobrk,8,FALSE
flaccidmoves,3.5,FALSE
ivan11martic,5.5,FALSE
bascheyaro,3.5,FALSE
heinza9,4,FALSE
howitzer14,6,FALSE
oleksandr_bortnyk,8.5,FALSE
tigrvshlyape,7.5,FALSE
sargsyan_shant,8,FALSE
sergiochess83,7,FALSE
lavr92,5,FALSE
gmjustin,5,FALSE
annawel,6,FALSE
ninguno46,6.5,FALSE
powermove,4,FALSE
noki102,5,FALSE
toninhojit,4,FALSE
kirill_klukin,6.5,FALSE
eldur16,7,FALSE
maximnovik,0,FALSE
maikrosoft63,6,FALSE
pedroholly22,3,FALSE
mary-sanna,4,FALSE
oritaichman,1,FALSE
atm622,6.5,FALSE
ritanovikova,2,FALSE
vasily85,0,FALSE
grandmaster2b,5,FALSE
rojonr,2,FALSE
vinzentspitzl,6,FALSE
newyorkmouse,0.5,FALSE
kvaidan,4.5,FALSE
yellowjacek,4,FALSE
aa175,4,FALSE
cristians27,3.5,FALSE
ryan_sowa,6.5,FALSE
albano87,0,FALSE
valparaiso37,5.5,FALSE
carlitus2004,3,FALSE
makswolf200817,4,FALSE
cristiano78,4.5,FALSE
brm72,6,FALSE
adrivillu,4.5,FALSE
sergeikim,6,FALSE
djager97,5,FALSE
mykola-bortnyk,3.5,FALSE
kildepiotr,2,FALSE
dorpato,2.5,FALSE
slovak_fighter2000,3,FALSE
zorbos,7,FALSE
too_stupid_to_play,3,FALSE
bazar-wokzal,7.5,FALSE
iliaguevnisim,1,FALSE
ok97,7,FALSE
cambek64,5.5,FALSE
peng_li-min,7.5,FALSE
nikolagry,7,FALSE
flyd,0,FALSE
ozates,3.5,FALSE
mrtattaglia,4,FALSE
egnfanclub,5,FALSE
korchmar_vasiliy,0,FALSE
ural58,1,FALSE
chesper99,3.5,FALSE
darkalekhine,8,FALSE
santosalberto1987,6,FALSE
chesswarrior3,2,FALSE
2tilted,7,FALSE
tarno17,3.5,FALSE
bubeliang,0,FALSE
knjazj,3,FALSE
hirna2005,4.5,FALSE
schattman,4.5,FALSE
saint_666,7,FALSE
marszach123,4,FALSE
nitpicker,5,FALSE
stasor4ik,1.5,FALSE
asahoffmann,5,FALSE
smiechu,2.5,FALSE
angelgab3,5,FALSE
azikom,6,FALSE
tanitoluwaaps116,7,FALSE
ritual2003,6.5,FALSE
stupeas,3,FALSE
kombinator01,7,FALSE
elengajger,4,FALSE
artemdyachuk,3,FALSE
bipe137,1,FALSE
cristianserban1,6,FALSE
ohanyaneminchess,3,FALSE
austen48,4.5,FALSE
currutaco59,3,FALSE
oyacosta,0,FALSE
theknightofbosnia,5.5,FALSE
balla_tamas,3,FALSE
giantgoogachess,3,FALSE
protectiago,3,FALSE
payyappat,5,FALSE
mackster23,0,FALSE
manmanlai1,6,FALSE
murad_ibrahimli,4,FALSE
zmiyevik2200,1,FALSE
airquake,4,FALSE
jinxy2009,3,FALSE
nocnypako,6.5,FALSE
gahryman,8,FALSE
oleg_papayan,5.5,FALSE
walter_white_poland,4.5,FALSE
sofaceindisguise,5.5,FALSE
orange_ghost,4,FALSE
artin10862,1,FALSE
goltsevdmitry2000,3,FALSE
aradnazari,7,FALSE
chemim21,3.5,FALSE
crazy_but_lazy,1,FALSE
carrotsandpizza,1,FALSE
danieldardha2005,1,FALSE
marcoriehle,3,FALSE
deibittowers,4,FALSE
serhanberat_ozdemir,3.5,FALSE
philos_85,4.5,FALSE
vova-79,2.5,FALSE
marik_spb,5,FALSE
casper,4,FALSE
js20000,5.5,FALSE
maluco_do_natal_00,2.5,FALSE
zampronha1971,3.5,FALSE
meri-arabidze,7,FALSE
bulldog167,4.5,FALSE
sirmittensofmittensville,7,FALSE
haykoooo0o,2,FALSE
road2gm3000,1,FALSE
mohssenbinaddi,4.5,FALSE
rud_makarian,9,FALSE
mikhal867,5,FALSE
diamonds13,4,FALSE
luachess1,0,FALSE
nuestro64,2,FALSE
vladimirkramnik,6,FALSE
yoredea,0,FALSE
dropstonedp,6,FALSE
colerranmorad,5.5,FALSE
beanscreen,7,FALSE
czasnaszachy,2.5,FALSE
aleksanderhnydiuk,5,FALSE
szefru,2,FALSE
kamilgrycel,2,FALSE
adic2020,5,FALSE
gold_ocean,0,FALSE
greekplayer1,0,FALSE
chessbard1972,4.5,FALSE
valeron87,5.5,FALSE
fks_stal_mielec,0.5,FALSE
ol_bilych,0.5,FALSE
jiihart,3,FALSE
the_machine04,1.5,FALSE
elamier,5,FALSE
m_ezat,7,FALSE
deepfear,1.5,FALSE
pushingpawnsnyc,8,FALSE
twitch_elhamblitz05,3,FALSE
esrosenberg,0,FALSE
koutsin,5,FALSE
mccarthystone,4,FALSE
kostukov_alex,4.5,FALSE
saqochess_twitch,6.5,FALSE
mikhail_bryakin,6,FALSE
gmpeter008,0,FALSE
rikchessmx,3,FALSE
n18player,1,FALSE
awayceiling,1,FALSE
infinitegiantkiller,3.5,FALSE
guzman70,1,FALSE
chessdreamer2020,6,FALSE
arigu07,5,FALSE
hamedwafa4,2,FALSE
ipachess,2.5,FALSE
schwindle,0,FALSE
drmamaliga,4,FALSE
truequitos,5,FALSE
mr_gustavo,8,FALSE
vi_pranav,7.5,FALSE
koroldimitriy75,4.5,FALSE
archibaldcerveza29,1,FALSE
halfiscrayfish,0,FALSE
eagleclaw07,5,FALSE
the_filthy,1,FALSE
balack95,1,FALSE
chessadiction1990,3,FALSE
eduard_limonov,8,FALSE
joseremolar,5.5,FALSE
valemava,4,FALSE
slimshady,0,FALSE
fractingale,2,FALSE
russian_berezka,6,FALSE
rjra94,6,FALSE
bilan_danila,4,FALSE
dubiousm0ves532,5.5,FALSE
pingah9,4,FALSE
black_biker,4.5,FALSE
wizard_of_odds,4.5,FALSE
fen_fire,1,FALSE
imgc,2,FALSE
vahe_danielyan,2,FALSE
coachpoker,8,FALSE
rdarruda,4,FALSE
papipapita,1,FALSE
fuenfgegenwilly,5.5,FALSE
ineverlikedyou,0.5,FALSE
whitemirrorninja,3,FALSE
foxontherun97,4,FALSE
merinasian,5.5,FALSE
ilanschnaider,6.5,FALSE
championnn-9,4,FALSE
i_am_javi,7,FALSE
saliheke,0,FALSE
mklose11,7,FALSE
